sex,age_group,state_of_residence,area_type,fp2030_policy_awarenes,barriers_final
Male,18-24,Gombe,Rural,No,No idea
Male,18-24,Gombe,Rural,No,No idea
Male,18-24,Gombe,Rural,No,No idea
Male,18-24,Gombe,Rural,No,No idea
Male,18-24,Gombe,Rural,No,No idea
Male,18-24,Gombe,Rural,No,No idea
Male,18-24,Gombe,Rural,No,No idea
Male,18-24,Gombe,Rural,No,No idea
Male,18-24,Gombe,Rural,No,No idea
Male,18-24,Gombe,Rural,No,No idea
Male,18-24,Gombe,Rural,No,No idea
Male,18-24,Gombe,Rural,No,No idea
Male,18-24,Gombe,Rural,No,No idea
Male,18-24,Gombe,Rural,No,No idea
Male,18-24,Gombe,Rural,No,No idea
Male,18-24,Gombe,Rural,No,No idea
Male,18-24,Gombe,Rural,No,No idea
Male,18-24,Gombe,Rural,No,No idea
Male,18-24,Gombe,Rural,No,No idea
Male,18-24,Gombe,Rural,No,No idea
Male,18-24,Gombe,Rural,No,No idea
Male,18-24,Gombe,Rural,No,No idea
Male,18-24,Gombe,Rural,No,No idea
Male,18-24,Gombe,Rural,No,No idea
Male,18-24,Gombe,Rural,No,No idea
Male,18-24,Gombe,Rural,No,No idea
Male,18-24,Gombe,Rural,No,No idea
Male,18-24,Gombe,Rural,No,No idea
Male,18-24,Gombe,Rural,No,No idea
Male,18-24,Gombe,Rural,No,No idea
Male,18-24,Gombe,Rural,Yes,Lack of awareness
Male,18-24,Gombe,Rural,Yes,Inadequate funding
Male,18-24,Gombe,Rural,Yes,Resistance from traditional/religious leaders
Male,18-24,Gombe,Rural,Yes,Limited healthcare infrastructure
Male,18-24,Gombe,Rural,Yes,
Male,18-24,Gombe,Urban,No,No idea
Male,18-24,Gombe,Urban,No,No idea
Male,18-24,Gombe,Urban,No,No idea
Male,18-24,Gombe,Urban,No,No idea
Male,18-24,Gombe,Urban,No,No idea
Male,18-24,Gombe,Urban,No,No idea
Male,18-24,Gombe,Urban,No,No idea
Male,18-24,Gombe,Urban,No,No idea
Male,18-24,Gombe,Urban,No,No idea
Male,18-24,Gombe,Urban,No,No idea
Male,18-24,Gombe,Urban,No,No idea
Male,18-24,Gombe,Urban,No,No idea
Male,18-24,Gombe,Urban,No,No idea
Male,18-24,Gombe,Urban,No,No idea
Male,18-24,Gombe,Urban,No,No idea
Male,18-24,Gombe,Urban,No,No idea
Male,18-24,Gombe,Urban,No,No idea
Male,18-24,Gombe,Urban,No,No idea
Male,18-24,Gombe,Urban,No,No idea
Male,18-24,Gombe,Urban,No,No idea
Male,18-24,Gombe,Urban,No,No idea
Male,18-24,Gombe,Urban,Yes,Lack of awareness
Male,18-24,Gombe,Urban,Yes,Resistance from traditional/religious leaders
Male,18-24,Gombe,Urban,Yes,Limited healthcare infrastructure
Male,18-24,Gombe,Urban,Yes,
Male,18-24,Gombe,Urban,Yes,Lack of awareness
Male,18-24,Gombe,Urban,Yes,Inadequate funding
Male,18-24,Gombe,Urban,Yes,Limited healthcare infrastructure
Male,18-24,Gombe,Urban,Yes,
Male,18-24,Gombe,Urban,Yes,Resistance from traditional/religious leaders
Male,18-24,Gombe,Urban,Yes,Inadequate funding
Male,18-24,Gombe,Urban,Yes,Limited healthcare infrastructure
Male,18-24,Gombe,Urban,Yes,
Male,18-24,Gombe,Urban,Yes,No idea
Male,18-24,Gombe,Urban,Yes,
Male,18-24,Gombe,Urban,Yes,Lack of awareness
Male,18-24,Gombe,Urban,Yes,Weak political will
Male,18-24,Gombe,Urban,Yes,Limited healthcare infrastructure
Male,18-24,Gombe,Urban,Yes,
Male,18-24,Gombe,Urban,Yes,Lack of awareness
Male,18-24,Gombe,Urban,Yes,
Male,18-24,Gombe,Urban,Yes,Resistance from traditional/religious leaders
Male,18-24,Gombe,Urban,Yes,No idea
Male,18-24,Gombe,Urban,Yes,Lack of awareness
Male,18-24,Gombe,Urban,Yes,Inadequate funding
Male,18-24,Gombe,Urban,Yes,Limited healthcare infrastructure
Male,18-24,Gombe,Urban,Yes,Weak political will
Male,18-24,Gombe,Urban,Yes,
Male,18-24,Gombe,Urban,Yes,Lack of awareness
Male,18-24,Gombe,Urban,Yes,
Male,18-24,Taraba,Rural,No,No idea
Male,18-24,Taraba,Rural,No,No idea
Male,18-24,Taraba,Rural,No,No idea
Male,18-24,Taraba,Rural,No,No idea
Male,18-24,Taraba,Rural,No,No idea
Male,18-24,Taraba,Rural,No,No idea
Male,18-24,Taraba,Rural,No,No idea
Male,18-24,Taraba,Rural,No,No idea
Male,18-24,Taraba,Rural,No,No idea
Male,18-24,Taraba,Rural,No,No idea
Male,18-24,Taraba,Rural,Yes,Lack of awareness
Male,18-24,Taraba,Rural,Yes,No idea
Male,18-24,Taraba,Rural,Yes,Inadequate funding
Male,18-24,Taraba,Rural,Yes,Limited healthcare infrastructure
Male,18-24,Taraba,Rural,Yes,Weak political will
Male,18-24,Taraba,Rural,Yes,
Male,18-24,Taraba,Rural,Yes,Resistance from traditional/religious leaders
Male,18-24,Taraba,Rural,Yes,
Male,18-24,Taraba,Urban,No,No idea
Male,18-24,Taraba,Urban,No,No idea
Male,18-24,Taraba,Urban,No,No idea
Male,18-24,Taraba,Urban,No,No idea
Male,18-24,Taraba,Urban,No,No idea
Male,18-24,Taraba,Urban,No,No idea
Male,18-24,Taraba,Urban,No,No idea
Male,18-24,Taraba,Urban,Yes,Limited healthcare infrastructure
Male,18-24,Taraba,Urban,Yes,
Male,18-24,Taraba,Urban,Yes,No idea
Male,18-24,Taraba,Urban,Yes,
Male,18-24,Taraba,Urban,Yes,Lack of awareness
Male,18-24,Taraba,Urban,Yes,
Male,18-24,Taraba,Urban,Yes,Lack of awareness
Male,18-24,Taraba,Urban,Yes,
Male,18-24,Taraba,Urban,Yes,Resistance from traditional/religious leaders
Male,18-24,Taraba,Urban,Yes,
Male,18-24,Taraba,Urban,Yes,No idea
Male,18-24,Taraba,Urban,Yes,
Male,18-24,Taraba,Urban,Yes,Resistance from traditional/religious leaders
Male,18-24,Taraba,Urban,Yes,Inadequate funding
Male,18-24,Taraba,Urban,Yes,Weak political will
Male,18-24,Taraba,Urban,Yes,
Male,25-35,Abia,Rural,No,No idea
Male,25-35,Abia,Rural,No,No idea
Male,25-35,Abia,Rural,No,No idea
Male,25-35,Abia,Rural,No,No idea
Male,25-35,Abia,Rural,No,No idea
Male,25-35,Abia,Rural,No,No idea
Male,25-35,Abia,Rural,No,No idea
Male,25-35,Abia,Rural,No,No idea
Male,25-35,Abia,Rural,No,No idea
Male,25-35,Abia,Rural,No,No idea
Male,25-35,Abia,Rural,No,No idea
Male,25-35,Abia,Rural,No,No idea
Male,25-35,Abia,Rural,No,No idea
Male,25-35,Abia,Rural,No,No idea
Male,25-35,Abia,Rural,No,No idea
Male,25-35,Abia,Rural,No,No idea
Male,25-35,Abia,Rural,No,No idea
Male,25-35,Abia,Rural,No,No idea
Male,25-35,Abia,Rural,No,No idea
Male,25-35,Abia,Rural,No,No idea
Male,25-35,Abia,Rural,No,No idea
Male,25-35,Abia,Rural,No,No idea
Male,25-35,Abia,Rural,No,No idea
Male,25-35,Abia,Rural,No,No idea
Male,25-35,Abia,Rural,No,No idea
Male,25-35,Abia,Rural,No,No idea
Male,25-35,Abia,Rural,No,No idea
Male,25-35,Abia,Rural,No,No idea
Male,25-35,Abia,Rural,No,No idea
Male,25-35,Abia,Rural,No,No idea
Male,25-35,Abia,Rural,No,No idea
Male,25-35,Abia,Rural,No,No idea
Male,25-35,Abia,Rural,No,No idea
Male,25-35,Abia,Rural,No,No idea
Male,25-35,Abia,Rural,Yes,Lack of awareness
Male,25-35,Abia,Rural,Yes,Weak political will
Male,25-35,Abia,Rural,Yes,Limited healthcare infrastructure
Male,25-35,Abia,Rural,Yes,Inadequate funding
Male,25-35,Abia,Rural,Yes,Resistance from traditional/religious leaders
Male,25-35,Abia,Rural,Yes,
Male,25-35,Abia,Rural,Yes,Lack of awareness
Male,25-35,Abia,Rural,Yes,Weak political will
Male,25-35,Abia,Rural,Yes,
Male,25-35,Abia,Rural,Yes,Lack of awareness
Male,25-35,Abia,Rural,Yes,Inadequate funding
Male,25-35,Abia,Rural,Yes,Limited healthcare infrastructure
Male,25-35,Abia,Rural,Yes,Weak political will
Male,25-35,Abia,Rural,Yes,
Male,25-35,Abia,Rural,Yes,Lack of awareness
Male,25-35,Abia,Rural,Yes,
Male,25-35,Abia,Urban,No,No idea
Male,25-35,Abia,Urban,No,No idea
Male,25-35,Abia,Urban,No,No idea
Male,25-35,Abia,Urban,No,No idea
Male,25-35,Abia,Urban,No,No idea
Male,25-35,Abia,Urban,No,No idea
Male,25-35,Abia,Urban,No,No idea
Male,25-35,Abia,Urban,No,No idea
Male,25-35,Abia,Urban,No,No idea
Male,25-35,Abia,Urban,No,No idea
Male,25-35,Abia,Urban,No,No idea
Male,25-35,Abia,Urban,No,No idea
Male,25-35,Abia,Urban,No,No idea
Male,25-35,Abia,Urban,No,No idea
Male,25-35,Abia,Urban,No,No idea
Male,25-35,Abia,Urban,No,No idea
Male,25-35,Abia,Urban,No,No idea
Male,25-35,Abia,Urban,No,No idea
Male,25-35,Abia,Urban,No,No idea
Male,25-35,Abia,Urban,No,No idea
Male,25-35,Abia,Urban,No,No idea
Male,25-35,Abia,Urban,No,No idea
Male,25-35,Abia,Urban,No,No idea
Male,25-35,Abia,Urban,No,No idea
Male,25-35,Abia,Urban,No,No idea
Male,25-35,Abia,Urban,No,No idea
Male,25-35,Abia,Urban,No,No idea
Male,25-35,Abia,Urban,No,No idea
Male,25-35,Abia,Urban,Yes,Lack of awareness
Male,25-35,Abia,Urban,Yes,Inadequate funding
Male,25-35,Abia,Urban,Yes,Limited healthcare infrastructure
Male,25-35,Abia,Urban,Yes,Weak political will
Male,25-35,Abia,Urban,Yes,
Male,25-35,Abia,Urban,Yes,No idea
Male,25-35,Abia,Urban,Yes,Lack of awareness
Male,25-35,Abia,Urban,Yes,Limited healthcare infrastructure
Male,25-35,Abia,Urban,Yes,Weak political will
Male,25-35,Abia,Urban,Yes,Inadequate funding
Male,25-35,Abia,Urban,Yes,
Male,25-35,Abia,Urban,Yes,Lack of awareness
Male,25-35,Abia,Urban,Yes,
Male,25-35,Abia,Urban,Yes,Lack of awareness
Male,25-35,Abia,Urban,Yes,
Male,25-35,Abia,Urban,Yes,Lack of awareness
Male,25-35,Abia,Urban,Yes,Resistance from traditional/religious leaders
Male,25-35,Abia,Urban,Yes,Inadequate funding
Male,25-35,Abia,Urban,Yes,Limited healthcare infrastructure
Male,25-35,Abia,Urban,Yes,Weak political will
Male,25-35,Abia,Urban,Yes,
Male,25-35,Abia,Urban,Yes,Inadequate funding
Male,25-35,Abia,Urban,Yes,Limited healthcare infrastructure
Male,25-35,Abia,Urban,Yes,Weak political will
Male,25-35,Abia,Urban,Yes,Lack of awareness
Male,25-35,Abia,Urban,Yes,
Male,25-35,Abia,Urban,Yes,Lack of awareness
Male,25-35,Abia,Urban,Yes,Resistance from traditional/religious leaders
Male,25-35,Abia,Urban,Yes,Inadequate funding
Male,25-35,Abia,Urban,Yes,Limited healthcare infrastructure
Male,25-35,Abia,Urban,Yes,Weak political will
Male,25-35,Abia,Urban,Yes,
Male,25-35,Abia,Urban,Yes,Weak political will
Male,25-35,Abia,Urban,Yes,Lack of awareness
Male,25-35,Abia,Urban,Yes,Limited healthcare infrastructure
Male,25-35,Abia,Urban,Yes,Resistance from traditional/religious leaders
Male,25-35,Abia,Urban,Yes,
Male,25-35,Abia,Urban,Yes,Limited healthcare infrastructure
Male,25-35,Abia,Urban,Yes,Weak political will
Male,25-35,Abia,Urban,Yes,Lack of awareness
Male,25-35,Abia,Urban,Yes,
Male,25-35,Abia,Urban,Yes,Lack of awareness
Male,25-35,Abia,Urban,Yes,Limited healthcare infrastructure
Male,25-35,Abia,Urban,Yes,Weak political will
Male,25-35,Abia,Urban,Yes,Inadequate funding
Male,25-35,Abia,Urban,Yes,
Male,25-35,Abia,Urban,Yes,Lack of awareness
Male,25-35,Abia,Urban,Yes,Limited healthcare infrastructure
Male,25-35,Abia,Urban,Yes,Weak political will
Male,25-35,Abia,Urban,Yes,Inadequate funding
Male,25-35,Abia,Urban,Yes,
Male,25-35,Abia,Urban,Yes,Lack of awareness
Male,25-35,Abia,Urban,Yes,Inadequate funding
Male,25-35,Abia,Urban,Yes,Weak political will
Male,25-35,Abia,Urban,Yes,Limited healthcare infrastructure
Male,25-35,Abia,Urban,Yes,
Male,25-35,Abia,Urban,Yes,Lack of awareness
Male,25-35,Abia,Urban,Yes,Inadequate funding
Male,25-35,Abia,Urban,Yes,Limited healthcare infrastructure
Male,25-35,Abia,Urban,Yes,Weak political will
Male,25-35,Abia,Urban,Yes,
Male,25-35,Abia,Urban,Yes,Lack of awareness
Male,25-35,Abia,Urban,Yes,Weak political will
Male,25-35,Abia,Urban,Yes,Limited healthcare infrastructure
Male,25-35,Abia,Urban,Yes,
Male,25-35,Abia,Urban,Yes,Lack of awareness
Male,25-35,Abia,Urban,Yes,Weak political will
Male,25-35,Abia,Urban,Yes,
Male,25-35,Abia,Urban,Yes,Lack of awareness
Male,25-35,Abia,Urban,Yes,Weak political will
Male,25-35,Abia,Urban,Yes,Inadequate funding
Male,25-35,Abia,Urban,Yes,Limited healthcare infrastructure
Male,25-35,Abia,Urban,Yes,Resistance from traditional/religious leaders
Male,25-35,Abia,Urban,Yes,
Male,25-35,Abia,Urban,Yes,Lack of awareness
Male,25-35,Abia,Urban,Yes,Inadequate funding
Male,25-35,Abia,Urban,Yes,Resistance from traditional/religious leaders
Male,25-35,Abia,Urban,Yes,Limited healthcare infrastructure
Male,25-35,Abia,Urban,Yes,Weak political will
Male,25-35,Abia,Urban,Yes,
Male,25-35,Abia,Urban,Yes,Lack of awareness
Male,25-35,Abia,Urban,Yes,Weak political will
Male,25-35,Abia,Urban,Yes,
Male,25-35,Bauchi,Rural,No,No idea
Male,25-35,Bauchi,Rural,No,No idea
Male,25-35,Bauchi,Rural,No,No idea
Male,25-35,Bauchi,Rural,No,No idea
Male,25-35,Bauchi,Rural,No,No idea
Male,25-35,Bauchi,Rural,No,No idea
Male,25-35,Bauchi,Rural,No,No idea
Male,25-35,Bauchi,Rural,No,No idea
Male,25-35,Bauchi,Rural,No,No idea
Male,25-35,Bauchi,Rural,No,No idea
Male,25-35,Bauchi,Rural,No,No idea
Male,25-35,Bauchi,Rural,No,No idea
Male,25-35,Bauchi,Rural,No,No idea
Male,25-35,Bauchi,Rural,No,No idea
Male,25-35,Bauchi,Rural,No,No idea
Male,25-35,Bauchi,Rural,No,No idea
Male,25-35,Bauchi,Rural,No,No idea
Male,25-35,Bauchi,Rural,No,No idea
Male,25-35,Bauchi,Rural,No,No idea
Male,25-35,Bauchi,Rural,No,No idea
Male,25-35,Bauchi,Rural,No,No idea
Male,25-35,Bauchi,Rural,No,No idea
Male,25-35,Bauchi,Rural,No,No idea
Male,25-35,Bauchi,Rural,No,No idea
Male,25-35,Bauchi,Rural,No,No idea
Male,25-35,Bauchi,Rural,No,No idea
Male,25-35,Bauchi,Rural,No,No idea
Male,25-35,Bauchi,Rural,No,No idea
Male,25-35,Bauchi,Rural,No,No idea
Male,25-35,Bauchi,Rural,No,No idea
Male,25-35,Bauchi,Rural,No,No idea
Male,25-35,Bauchi,Rural,No,No idea
Male,25-35,Bauchi,Rural,No,No idea
Male,25-35,Bauchi,Rural,No,No idea
Male,25-35,Bauchi,Rural,No,No idea
Male,25-35,Bauchi,Rural,No,No idea
Male,25-35,Bauchi,Rural,No,No idea
Male,25-35,Bauchi,Rural,No,No idea
Male,25-35,Bauchi,Rural,No,No idea
Male,25-35,Bauchi,Rural,No,No idea
Male,25-35,Bauchi,Rural,No,No idea
Male,25-35,Bauchi,Rural,No,No idea
Male,25-35,Bauchi,Rural,No,No idea
Male,25-35,Bauchi,Rural,No,No idea
Male,25-35,Bauchi,Rural,No,No idea
Male,25-35,Bauchi,Rural,No,No idea
Male,25-35,Bauchi,Rural,No,No idea
Male,25-35,Bauchi,Rural,No,No idea
Male,25-35,Bauchi,Rural,No,No idea
Male,25-35,Bauchi,Rural,No,No idea
Male,25-35,Bauchi,Rural,No,No idea
Male,25-35,Bauchi,Rural,No,No idea
Male,25-35,Bauchi,Rural,No,No idea
Male,25-35,Bauchi,Rural,No,No idea
Male,25-35,Bauchi,Rural,No,No idea
Male,25-35,Bauchi,Rural,No,No idea
Male,25-35,Bauchi,Rural,No,No idea
Male,25-35,Bauchi,Rural,No,No idea
Male,25-35,Bauchi,Rural,No,No idea
Male,25-35,Bauchi,Rural,No,No idea
Male,25-35,Bauchi,Rural,No,No idea
Male,25-35,Bauchi,Rural,No,No idea
Male,25-35,Bauchi,Rural,No,No idea
Male,25-35,Bauchi,Rural,No,No idea
Male,25-35,Bauchi,Rural,No,No idea
Male,25-35,Bauchi,Rural,No,No idea
Male,25-35,Bauchi,Rural,No,No idea
Male,25-35,Bauchi,Rural,No,No idea
Male,25-35,Bauchi,Rural,No,No idea
Male,25-35,Bauchi,Rural,No,No idea
Male,25-35,Bauchi,Rural,No,No idea
Male,25-35,Bauchi,Rural,Yes,Inadequate funding
Male,25-35,Bauchi,Rural,Yes,
Male,25-35,Bauchi,Rural,Yes,Lack of awareness
Male,25-35,Bauchi,Rural,Yes,No idea
Male,25-35,Bauchi,Rural,Yes,Limited healthcare infrastructure
Male,25-35,Bauchi,Rural,Yes,
Male,25-35,Bauchi,Rural,Yes,Weak political will
Male,25-35,Bauchi,Rural,Yes,
Male,25-35,Bauchi,Rural,Yes,Weak political will
Male,25-35,Bauchi,Rural,Yes,Limited healthcare infrastructure
Male,25-35,Bauchi,Rural,Yes,Inadequate funding
Male,25-35,Bauchi,Rural,Yes,Resistance from traditional/religious leaders
Male,25-35,Bauchi,Rural,Yes,Lack of awareness
Male,25-35,Bauchi,Rural,Yes,No idea
Male,25-35,Bauchi,Rural,Yes,
Male,25-35,Bauchi,Rural,Yes,Lack of awareness
Male,25-35,Bauchi,Rural,Yes,
Male,25-35,Bauchi,Rural,Yes,Resistance from traditional/religious leaders
Male,25-35,Bauchi,Rural,Yes,
Male,25-35,Bauchi,Rural,Yes,Lack of awareness
Male,25-35,Bauchi,Rural,Yes,Resistance from traditional/religious leaders
Male,25-35,Bauchi,Rural,Yes,Inadequate funding
Male,25-35,Bauchi,Rural,Yes,Limited healthcare infrastructure
Male,25-35,Bauchi,Rural,Yes,Weak political will
Male,25-35,Bauchi,Rural,Yes,
Male,25-35,Bauchi,Rural,Yes,Limited healthcare infrastructure
Male,25-35,Bauchi,Rural,Yes,Weak political will
Male,25-35,Bauchi,Rural,Yes,Lack of awareness
Male,25-35,Bauchi,Rural,Yes,
Male,25-35,Bauchi,Rural,Yes,Lack of awareness
Male,25-35,Bauchi,Rural,Yes,
Male,25-35,Bauchi,Rural,Yes,Lack of awareness
Male,25-35,Bauchi,Rural,Yes,Limited healthcare infrastructure
Male,25-35,Bauchi,Rural,Yes,Weak political will
Male,25-35,Bauchi,Rural,Yes,Inadequate funding
Male,25-35,Bauchi,Rural,Yes,
Male,25-35,Bauchi,Rural,Yes,Lack of awareness
Male,25-35,Bauchi,Rural,Yes,Resistance from traditional/religious leaders
Male,25-35,Bauchi,Rural,Yes,Inadequate funding
Male,25-35,Bauchi,Rural,Yes,
Male,25-35,Bauchi,Urban,No,No idea
Male,25-35,Bauchi,Urban,No,No idea
Male,25-35,Bauchi,Urban,No,No idea
Male,25-35,Bauchi,Urban,No,No idea
Male,25-35,Bauchi,Urban,No,No idea
Male,25-35,Bauchi,Urban,No,No idea
Male,25-35,Bauchi,Urban,No,No idea
Male,25-35,Bauchi,Urban,No,No idea
Male,25-35,Bauchi,Urban,No,No idea
Male,25-35,Bauchi,Urban,No,No idea
Male,25-35,Bauchi,Urban,No,No idea
Male,25-35,Bauchi,Urban,No,No idea
Male,25-35,Bauchi,Urban,No,No idea
Male,25-35,Bauchi,Urban,No,No idea
Male,25-35,Bauchi,Urban,No,No idea
Male,25-35,Bauchi,Urban,No,No idea
Male,25-35,Bauchi,Urban,No,No idea
Male,25-35,Bauchi,Urban,No,No idea
Male,25-35,Bauchi,Urban,No,No idea
Male,25-35,Bauchi,Urban,No,No idea
Male,25-35,Bauchi,Urban,No,No idea
Male,25-35,Bauchi,Urban,No,No idea
Male,25-35,Bauchi,Urban,No,No idea
Male,25-35,Bauchi,Urban,No,No idea
Male,25-35,Bauchi,Urban,No,No idea
Male,25-35,Bauchi,Urban,No,No idea
Male,25-35,Bauchi,Urban,No,No idea
Male,25-35,Bauchi,Urban,No,No idea
Male,25-35,Bauchi,Urban,No,No idea
Male,25-35,Bauchi,Urban,No,No idea
Male,25-35,Bauchi,Urban,No,No idea
Male,25-35,Bauchi,Urban,No,No idea
Male,25-35,Bauchi,Urban,No,No idea
Male,25-35,Bauchi,Urban,No,No idea
Male,25-35,Bauchi,Urban,No,No idea
Male,25-35,Bauchi,Urban,No,No idea
Male,25-35,Bauchi,Urban,No,No idea
Male,25-35,Bauchi,Urban,No,No idea
Male,25-35,Bauchi,Urban,No,No idea
Male,25-35,Bauchi,Urban,No,No idea
Male,25-35,Bauchi,Urban,No,No idea
Male,25-35,Bauchi,Urban,No,No idea
Male,25-35,Bauchi,Urban,No,No idea
Male,25-35,Bauchi,Urban,No,No idea
Male,25-35,Bauchi,Urban,No,No idea
Male,25-35,Bauchi,Urban,No,No idea
Male,25-35,Bauchi,Urban,No,No idea
Male,25-35,Bauchi,Urban,No,No idea
Male,25-35,Bauchi,Urban,No,No idea
Male,25-35,Bauchi,Urban,No,No idea
Male,25-35,Bauchi,Urban,No,No idea
Male,25-35,Bauchi,Urban,No,No idea
Male,25-35,Bauchi,Urban,No,No idea
Male,25-35,Bauchi,Urban,No,No idea
Male,25-35,Bauchi,Urban,No,No idea
Male,25-35,Bauchi,Urban,No,No idea
Male,25-35,Bauchi,Urban,No,No idea
Male,25-35,Bauchi,Urban,No,No idea
Male,25-35,Bauchi,Urban,No,No idea
Male,25-35,Bauchi,Urban,No,No idea
Male,25-35,Bauchi,Urban,No,No idea
Male,25-35,Bauchi,Urban,No,No idea
Male,25-35,Bauchi,Urban,No,No idea
Male,25-35,Bauchi,Urban,No,No idea
Male,25-35,Bauchi,Urban,No,No idea
Male,25-35,Bauchi,Urban,No,No idea
Male,25-35,Bauchi,Urban,No,No idea
Male,25-35,Bauchi,Urban,No,No idea
Male,25-35,Bauchi,Urban,No,No idea
Male,25-35,Bauchi,Urban,No,No idea
Male,25-35,Bauchi,Urban,No,No idea
Male,25-35,Bauchi,Urban,No,No idea
Male,25-35,Bauchi,Urban,No,No idea
Male,25-35,Bauchi,Urban,No,No idea
Male,25-35,Bauchi,Urban,No,No idea
Male,25-35,Bauchi,Urban,No,No idea
Male,25-35,Bauchi,Urban,No,No idea
Male,25-35,Bauchi,Urban,No,No idea
Male,25-35,Bauchi,Urban,No,No idea
Male,25-35,Bauchi,Urban,No,No idea
Male,25-35,Bauchi,Urban,No,No idea
Male,25-35,Bauchi,Urban,No,No idea
Male,25-35,Bauchi,Urban,Yes,Lack of awareness
Male,25-35,Bauchi,Urban,Yes,Limited healthcare infrastructure
Male,25-35,Bauchi,Urban,Yes,
Male,25-35,Bauchi,Urban,Yes,Lack of awareness
Male,25-35,Bauchi,Urban,Yes,Resistance from traditional/religious leaders
Male,25-35,Bauchi,Urban,Yes,
Male,25-35,Bauchi,Urban,Yes,Lack of awareness
Male,25-35,Bauchi,Urban,Yes,Resistance from traditional/religious leaders
Male,25-35,Bauchi,Urban,Yes,Inadequate funding
Male,25-35,Bauchi,Urban,Yes,Limited healthcare infrastructure
Male,25-35,Bauchi,Urban,Yes,Weak political will
Male,25-35,Bauchi,Urban,Yes,
Male,25-35,Bauchi,Urban,Yes,Lack of awareness
Male,25-35,Bauchi,Urban,Yes,Inadequate funding
Male,25-35,Bauchi,Urban,Yes,
Male,25-35,Bauchi,Urban,Yes,Resistance from traditional/religious leaders
Male,25-35,Bauchi,Urban,Yes,Limited healthcare infrastructure
Male,25-35,Bauchi,Urban,Yes,Weak political will
Male,25-35,Bauchi,Urban,Yes,
Male,25-35,Bauchi,Urban,Yes,Weak political will
Male,25-35,Bauchi,Urban,Yes,
Male,25-35,Bauchi,Urban,Yes,Lack of awareness
Male,25-35,Bauchi,Urban,Yes,Limited healthcare infrastructure
Male,25-35,Bauchi,Urban,Yes,Weak political will
Male,25-35,Bauchi,Urban,Yes,
Male,25-35,Bauchi,Urban,Yes,Resistance from traditional/religious leaders
Male,25-35,Bauchi,Urban,Yes,Lack of awareness
Male,25-35,Bauchi,Urban,Yes,
Male,25-35,Bauchi,Urban,Yes,Lack of awareness
Male,25-35,Bauchi,Urban,Yes,
Male,25-35,Bauchi,Urban,Yes,Lack of awareness
Male,25-35,Bauchi,Urban,Yes,Resistance from traditional/religious leaders
Male,25-35,Bauchi,Urban,Yes,Limited healthcare infrastructure
Male,25-35,Bauchi,Urban,Yes,
Male,25-35,Bauchi,Urban,Yes,Lack of awareness
Male,25-35,Bauchi,Urban,Yes,Limited healthcare infrastructure
Male,25-35,Bauchi,Urban,Yes,Weak political will
Male,25-35,Bauchi,Urban,Yes,Resistance from traditional/religious leaders
Male,25-35,Bauchi,Urban,Yes,
Male,25-35,Bauchi,Urban,Yes,Lack of awareness
Male,25-35,Bauchi,Urban,Yes,
Male,25-35,Bauchi,Urban,Yes,Lack of awareness
Male,25-35,Bauchi,Urban,Yes,Inadequate funding
Male,25-35,Bauchi,Urban,Yes,Limited healthcare infrastructure
Male,25-35,Bauchi,Urban,Yes,Weak political will
Male,25-35,Bauchi,Urban,Yes,
Male,25-35,Bauchi,Urban,Yes,Lack of awareness
Male,25-35,Bauchi,Urban,Yes,
Male,25-35,Bauchi,Urban,Yes,Lack of awareness
Male,25-35,Bauchi,Urban,Yes,Weak political will
Male,25-35,Bauchi,Urban,Yes,Limited healthcare infrastructure
Male,25-35,Bauchi,Urban,Yes,
Male,25-35,Ebonyi,Rural,No,No idea
Male,25-35,Ebonyi,Rural,No,No idea
Male,25-35,Ebonyi,Rural,No,No idea
Male,25-35,Ebonyi,Rural,No,No idea
Male,25-35,Ebonyi,Rural,No,No idea
Male,25-35,Ebonyi,Rural,No,No idea
Male,25-35,Ebonyi,Rural,No,No idea
Male,25-35,Ebonyi,Rural,No,No idea
Male,25-35,Ebonyi,Rural,No,No idea
Male,25-35,Ebonyi,Rural,No,No idea
Male,25-35,Ebonyi,Rural,No,No idea
Male,25-35,Ebonyi,Rural,No,No idea
Male,25-35,Ebonyi,Rural,Yes,Inadequate funding
Male,25-35,Ebonyi,Rural,Yes,Weak political will
Male,25-35,Ebonyi,Rural,Yes,Resistance from traditional/religious leaders
Male,25-35,Ebonyi,Rural,Yes,
Male,25-35,Ebonyi,Rural,Yes,Lack of awareness
Male,25-35,Ebonyi,Rural,Yes,Resistance from traditional/religious leaders
Male,25-35,Ebonyi,Rural,Yes,Limited healthcare infrastructure
Male,25-35,Ebonyi,Rural,Yes,Inadequate funding
Male,25-35,Ebonyi,Rural,Yes,Weak political will
Male,25-35,Ebonyi,Rural,Yes,
Male,25-35,Ebonyi,Rural,Yes,Inadequate funding
Male,25-35,Ebonyi,Rural,Yes,Weak political will
Male,25-35,Ebonyi,Rural,Yes,
Male,25-35,Ebonyi,Rural,Yes,Lack of awareness
Male,25-35,Ebonyi,Rural,Yes,Resistance from traditional/religious leaders
Male,25-35,Ebonyi,Rural,Yes,Inadequate funding
Male,25-35,Ebonyi,Rural,Yes,Limited healthcare infrastructure
Male,25-35,Ebonyi,Rural,Yes,Weak political will
